first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold680	128244	128308	65	*	Scaffold305	523821	523885	65	*
Scaffold680	146800	146873	74	*	Scaffold305	543097	543170	74	*
Scaffold680	131667	131716	50	*	Scaffold305	527287	527336	50	*
Scaffold680	102908	102991	84	*	Scaffold305	501159	501243	85	*
Scaffold680	155845	155893	49	*	Scaffold305	552584	552632	49	*
Scaffold680	89293	89348	56	*	Scaffold305	490512	490567	56	*
Scaffold680	132661	132717	57	*	Scaffold305	528296	528351	56	*
Scaffold680	140429	140505	77	*	Scaffold305	536004	536080	77	*
Scaffold680	137817	137886	70	*	Scaffold305	533512	533581	70	*
Scaffold680	101205	101272	68	*	Scaffold305	498782	498849	68	*
Scaffold680	151979	152055	77	*	Scaffold305	548486	548562	77	*
Scaffold680	146493	146548	56	*	Scaffold305	542763	542818	56	*
Scaffold680	150979	151043	65	*	Scaffold305	546983	547048	66	*
Scaffold680	149906	150024	119	*	Scaffold305	545763	545881	119	*
Scaffold680	127323	127419	97	*	Scaffold305	522710	522806	97	*
Scaffold680	136929	136979	51	*	Scaffold305	531813	531863	51	*
Scaffold6800	5223	5311	89	*	Scaffold1386	43395	43483	89	*
Scaffold6801	61368	61424	57	*	Scaffold544	710130	710186	57	*
Scaffold6801	57628	57683	56	*	Scaffold544	705953	706008	56	*
Scaffold6805	28992	29044	53	*	Scaffold2671	53907	53959	53	*
Scaffold6807	323	409	87	*	Scaffold164	730282	730369	88	*
Scaffold6808	19322	19382	61	*	Scaffold1740	22054	22114	61	*
Scaffold6809	27176	27255	80	*	Scaffold1534	1688	1767	80	*
Scaffold681	108006	108059	54	*	Scaffold2280	514	567	54	*
Scaffold681	72366	72415	50	*	Scaffold2377	70930	70979	50	*
Scaffold681	80902	80954	53	*	Scaffold2377	98638	98690	53	*
Scaffold681	58050	58100	51	*	Scaffold2377	59464	59514	51	*
Scaffold681	10163	10226	64	*	Scaffold2377	17359	17422	64	*
Scaffold681	23914	23998	85	*	Scaffold2377	32438	32522	85	*
Scaffold681	71892	71946	55	*	Scaffold2377	84238	84292	55	*
Scaffold681	59106	59163	58	*	Scaffold2377	60321	60378	58	*
Scaffold681	12539	12613	75	*	Scaffold2377	20716	20790	75	*
Scaffold681	134106	134176	71	*	Scaffold238	129137	129207	71	*
Scaffold681	10163	10226	64	*	Scaffold238	253634	253697	64	*
Scaffold681	174886	174962	77	*	Scaffold238	315476	315552	77	*
Scaffold681	135280	135424	145	*	Scaffold238	127886	128030	145	*
Scaffold681	164778	164835	58	*	Scaffold238	321585	321642	58	*
Scaffold681	163593	163646	54	*	Scaffold238	321701	321754	54	*
Scaffold681	175047	175153	107	*	Scaffold238	315283	315389	107	*
Scaffold681	135175	135278	104	*	Scaffold238	128032	128135	104	*
Scaffold681	134735	134815	81	*	Scaffold238	128486	128566	81	*
Scaffold681	163705	163762	58	*	Scaffold238	321585	321642	58	*
Scaffold681	12539	12613	75	*	Scaffold238	250266	250340	75	*
Scaffold681	20589	20650	62	*	Scaffold238	239717	239778	62	*
Scaffold681	176456	176507	52	*	Scaffold238	315283	315334	52	*
Scaffold681	164666	164719	54	*	Scaffold238	321701	321754	54	*
Scaffold681	961	1018	58	*	Scaffold27545	1338	1395	58	*
Scaffold681	108250	108347	98	*	Scaffold328	51183	51280	98	*
Scaffold681	108408	108480	73	*	Scaffold62	1071929	1072001	73	*
Scaffold6815	67765	67832	68	*	Scaffold11	82237	82304	68	*
Scaffold6815	48304	48373	70	*	Scaffold11	98835	98904	70	*
Scaffold6815	48709	48767	59	*	Scaffold11	98437	98495	59	*
Scaffold6818	53957	54019	63	*	Scaffold161	720430	720492	63	*
Scaffold6818	10759	10835	77	*	Scaffold161	738554	738630	77	*
Scaffold6818	53957	54019	63	*	Scaffold5	1060113	1060175	63	*
Scaffold68185	252	332	81	*	Scaffold116	690886	690966	81	*
Scaffold68185	231	306	76	*	Scaffold12998	191	265	75	*
Scaffold68185	248	321	74	*	Scaffold1314	237387	237459	73	*
Scaffold68185	244	310	67	*	Scaffold1434	205948	206014	67	*
Scaffold68185	245	307	63	*	Scaffold1447	34669	34731	63	*
Scaffold68185	245	310	66	*	Scaffold156	540207	540272	66	*
Scaffold68185	278	331	54	*	Scaffold1607	154704	154756	53	*
Scaffold68185	236	309	74	*	Scaffold16284	1079	1152	74	*
Scaffold68185	245	307	63	*	Scaffold175	664147	664209	63	*
Scaffold68185	231	329	99	*	Scaffold185	424997	425094	98	*
Scaffold68185	251	329	79	*	Scaffold231	133081	133159	79	*
Scaffold68185	231	299	69	*	Scaffold2401	45195	45262	68	*
Scaffold68185	235	309	75	*	Scaffold3	316042	316116	75	*
Scaffold68185	241	312	72	*	Scaffold321	472102	472173	72	*
Scaffold68185	246	309	64	*	Scaffold39	246650	246713	64	*
Scaffold68185	245	329	85	*	Scaffold39	150459	150542	84	*
Scaffold68185	244	319	76	*	Scaffold406	12708	12783	76	*
Scaffold68185	250	310	61	*	Scaffold420	96246	96306	61	*
Scaffold68185	255	310	56	*	Scaffold453	60978	61033	56	*
Scaffold68185	232	337	106	*	Scaffold462	454544	454647	104	*
Scaffold68185	269	320	52	*	Scaffold482	329466	329517	52	*
Scaffold68185	244	313	70	*	Scaffold499	76060	76129	70	*
Scaffold68185	252	326	75	*	Scaffold517	286625	286699	75	*
Scaffold68185	244	301	58	*	Scaffold636	432740	432797	58	*
Scaffold68185	254	332	79	*	Scaffold672	242455	242532	78	*
Scaffold68185	237	297	61	*	Scaffold712	169828	169888	61	*
Scaffold68185	244	322	79	*	Scaffold748	271869	271946	78	*
Scaffold68185	256	320	65	*	Scaffold856	125051	125115	65	*
Scaffold68185	252	321	70	*	Scaffold862	272768	272837	70	*
Scaffold68185	266	330	65	*	Scaffold9	1034291	1034354	64	*
Scaffold6824	9125	9175	51	*	Scaffold534	357307	357357	51	*
Scaffold6825	16087	16163	77	*	Scaffold135	7298	7374	77	*
Scaffold6825	16087	16163	77	*	Scaffold135	104797	104873	77	*
Scaffold6825	28858	28925	68	*	Scaffold135	13295	13362	68	*
Scaffold6830	47399	47453	55	*	Scaffold218	29669	29723	55	*
Scaffold6830	9837	9894	58	*	Scaffold824	255986	256043	58	*
Scaffold6830	274	328	55	*	Scaffold824	256777	256831	55	*
Scaffold6832	5471	5545	75	*	Scaffold238	577007	577080	74	*
Scaffold6833	26302	26360	59	*	Scaffold172	54801	54859	59	*
Scaffold6838	5001	5068	68	*	Scaffold340	168810	168877	68	*
Scaffold6843	13272	13345	74	*	Scaffold1527	43676	43749	74	*
Scaffold6843	12988	13040	53	*	Scaffold1527	43403	43455	53	*
Scaffold6843	13330	13389	60	*	Scaffold1583	90070	90129	60	*
Scaffold6848	31810	31859	50	*	Scaffold1696	156174	156223	50	*
Scaffold685	10885	10956	72	*	Scaffold190	261040	261111	72	*
Scaffold685	10882	10950	69	*	Scaffold21	1129336	1129404	69	*
Scaffold685	71586	71636	51	*	Scaffold397	286024	286074	51	*
Scaffold6853	13585	13699	115	*	Scaffold2435	164785	164899	115	*
Scaffold6853	32552	32635	84	*	Scaffold2435	176400	176483	84	*
Scaffold6853	26406	26522	117	*	Scaffold2435	171328	171444	117	*
Scaffold6853	24718	24849	132	*	Scaffold2435	169870	170001	132	*
Scaffold6853	33470	33725	256	*	Scaffold2435	177894	178149	256	*
Scaffold6853	23501	23696	196	*	Scaffold2435	168291	168486	196	*
Scaffold6853	89844	89894	51	*	Scaffold2435	228820	228870	51	*
Scaffold6853	6600	6675	76	*	Scaffold2435	148939	149014	76	*
Scaffold6853	24002	24110	109	*	Scaffold2435	168815	168923	109	*
Scaffold6853	27776	27829	54	*	Scaffold2435	172523	172576	54	*
Scaffold6853	33727	33777	51	*	Scaffold2435	178151	178201	51	*
Scaffold6853	27717	27774	58	*	Scaffold2435	172464	172521	58	*
Scaffold6853	56569	56619	51	*	Scaffold27325	189	239	51	*
Scaffold6855	28801	28866	66	*	Scaffold16	985238	985303	66	*
Scaffold686	76579	76628	50	*	Scaffold1646	91096	91145	50	*
Scaffold6862	10907	11005	99	*	Scaffold1010	120604	120702	99	*
Scaffold6862	379	449	71	*	Scaffold1010	111237	111307	71	*
Scaffold6862	39981	40031	51	*	Scaffold16914	2079	2129	51	*
Scaffold68639	295	359	65	*	Scaffold6	1419364	1419428	65	*
Scaffold6864	270	322	53	*	Scaffold6311	1169	1221	53	*
Scaffold6864	15994	16047	54	*	Scaffold8	578287	578340	54	*
Scaffold6864	15996	16047	52	*	Scaffold81	169004	169055	52	*
Scaffold6864	15994	16047	54	*	Scaffold833	151028	151081	54	*
Scaffold6865	28063	28124	62	*	Scaffold1311	139609	139670	62	*
Scaffold6866	9668	9721	54	*	Scaffold818	98644	98697	54	*
Scaffold6866	9437	9490	54	*	Scaffold818	98644	98697	54	*
Scaffold68664	33	98	66	*	Scaffold196	383668	383733	66	*
Scaffold6867	24484	24568	85	*	Scaffold2731	60983	61067	85	*
Scaffold6868	6571	6621	51	*	Scaffold2952	68249	68299	51	*
Scaffold6868	4974	5064	91	*	Scaffold2952	69741	69831	91	*
Scaffold6868	25816	25871	56	*	Scaffold2952	55838	55893	56	*
Scaffold6872	5311	5408	98	*	Scaffold10	1386407	1386504	98	*
Scaffold6873	50431	50480	50	*	Scaffold68	589195	589244	50	*
Scaffold6873	23205	23255	51	*	Scaffold824	53315	53365	51	*
Scaffold6873	16475	16529	55	*	Scaffold824	46201	46255	55	*
Scaffold6873	16753	16860	108	*	Scaffold824	46483	46590	108	*
Scaffold6873	17817	17888	72	*	Scaffold824	47474	47544	71	*
Scaffold6873	16541	16595	55	*	Scaffold824	46267	46322	56	*
Scaffold6873	16141	16233	93	*	Scaffold824	45865	45957	93	*
Scaffold6873	16423	16473	51	*	Scaffold824	46149	46199	51	*
Scaffold6875	16696	16768	73	*	Scaffold1461	31712	31784	73	*
Scaffold6875	10182	10231	50	*	Scaffold384	258068	258118	51	*
Scaffold6875	10182	10231	50	*	Scaffold384	256590	256640	51	*
Scaffold6875	16696	16768	73	*	Scaffold384	250291	250363	73	*
Scaffold6878	34212	34267	56	*	Scaffold1641	178003	178059	57	*
Scaffold688	55928	55985	58	*	Scaffold1988	74173	74230	58	*
Scaffold688	144101	144171	71	*	Scaffold5931	5962	6032	71	*
Scaffold6883	38038	38089	52	*	Scaffold1284	139979	140030	52	*
Scaffold6883	28269	28338	70	*	Scaffold2032	73264	73333	70	*
Scaffold6887	19815	19864	50	*	Scaffold1202	146367	146416	50	*
Scaffold6887	44844	44893	50	*	Scaffold296	313791	313840	50	*
Scaffold6887	44839	44893	55	*	Scaffold79	375344	375398	55	*
Scaffold6889	42517	42602	86	*	Scaffold429	245057	245142	86	*
Scaffold689	116222	116283	62	*	Scaffold1040	31125	31186	62	*
Scaffold689	90538	90629	92	*	Scaffold1040	6822	6913	92	*
Scaffold689	72633	72682	50	*	Scaffold3435	29717	29766	50	*
Scaffold689	73575	73633	59	*	Scaffold3435	30656	30714	59	*
Scaffold689	74148	74197	50	*	Scaffold3435	31238	31287	50	*
Scaffold689	73833	73921	89	*	Scaffold3435	30923	31011	89	*
Scaffold689	78546	78629	84	*	Scaffold3435	34545	34628	84	*
Scaffold689	73721	73798	78	*	Scaffold3435	30811	30888	78	*
Scaffold689	73647	73703	57	*	Scaffold3435	30734	30790	57	*
Scaffold689	72936	72991	56	*	Scaffold3435	30023	30078	56	*
Scaffold689	73161	73225	65	*	Scaffold3435	30242	30306	65	*
Scaffold689	79380	79463	84	*	Scaffold3435	34545	34628	84	*
Scaffold6891	48203	48259	57	*	Scaffold130	108833	108889	57	*
Scaffold6891	48201	48260	60	*	Scaffold1440	62134	62193	60	*
Scaffold6891	37969	38027	59	*	Scaffold1847	2703	2761	59	*
Scaffold6891	36201	36274	74	*	Scaffold1847	936	1009	74	*
Scaffold6891	37464	37568	105	*	Scaffold1847	2197	2300	104	*
Scaffold6891	36099	36187	89	*	Scaffold1847	834	922	89	*
Scaffold6891	38235	38359	125	*	Scaffold1847	2974	3098	125	*
Scaffold6891	36640	36783	144	*	Scaffold1847	1376	1519	144	*
Scaffold6891	38370	38421	52	*	Scaffold1847	15092	15143	52	*
Scaffold6891	36786	36909	124	*	Scaffold1847	1522	1645	124	*
Scaffold6891	37792	37846	55	*	Scaffold1847	2526	2580	55	*
Scaffold6891	36540	36614	75	*	Scaffold1847	13300	13374	75	*
Scaffold6891	37205	37256	52	*	Scaffold1847	13963	14014	52	*
Scaffold6891	37474	37568	95	*	Scaffold1847	14230	14324	95	*
Scaffold6891	38235	38359	125	*	Scaffold1847	14957	15081	125	*
Scaffold6891	37792	37846	55	*	Scaffold1847	14548	14602	55	*
Scaffold6891	37258	37329	72	*	Scaffold1847	1991	2062	72	*
Scaffold6891	36786	36909	124	*	Scaffold1847	13547	13670	124	*
Scaffold6891	36455	36505	51	*	Scaffold1847	1190	1240	51	*
Scaffold6891	37265	37329	65	*	Scaffold1847	14021	14085	65	*
Scaffold6891	36099	36187	89	*	Scaffold1847	12854	12942	89	*
Scaffold6891	38362	38421	60	*	Scaffold1847	3101	3160	60	*
Scaffold6891	36668	36783	116	*	Scaffold1847	13429	13544	116	*
Scaffold6891	37695	37744	50	*	Scaffold1847	2429	2478	50	*
Scaffold6891	37028	37111	84	*	Scaffold1847	1764	1847	84	*
Scaffold6891	35414	35466	53	*	Scaffold1847	12167	12219	53	*
Scaffold6891	37016	37111	96	*	Scaffold1847	13777	13872	96	*
Scaffold6891	37205	37256	52	*	Scaffold1847	1938	1989	52	*
Scaffold6891	38029	38103	75	*	Scaffold1847	2763	2837	75	*
Scaffold6891	48202	48264	63	*	Scaffold27401	370	432	63	*
Scaffold6891	45490	45549	60	*	Scaffold4	1172830	1172889	60	*
Scaffold6891	45490	45546	57	*	Scaffold480	133042	133098	57	*
Scaffold6893	8728	8807	80	*	Scaffold10	1974658	1974737	80	*
Scaffold6893	8728	8807	80	*	Scaffold10	1972236	1972315	80	*
Scaffold6893	8728	8807	80	*	Scaffold20070	969	1048	80	*
Scaffold6894	65833	65914	82	*	Scaffold1293	58648	58729	82	*
Scaffold6894	65849	65924	76	*	Scaffold15001	379	454	76	*
Scaffold6895	114	171	58	*	Scaffold1079	55561	55618	58	*
Scaffold6895	100	150	51	*	Scaffold125	101824	101874	51	*
Scaffold6895	90	155	66	*	Scaffold127	436749	436814	66	*
Scaffold6895	89	156	68	*	Scaffold127	913539	913606	68	*
Scaffold6895	96	147	52	*	Scaffold1609	49733	49784	52	*
Scaffold6895	100	157	58	*	Scaffold16336	12	69	58	*
Scaffold6895	88	152	65	*	Scaffold180	318001	318065	65	*
Scaffold6895	93	158	66	*	Scaffold187	768935	769000	66	*
Scaffold6895	105	158	54	*	Scaffold230	134741	134794	54	*
Scaffold6895	64	156	93	*	Scaffold2527	57347	57439	93	*
Scaffold6895	3	156	154	*	Scaffold2634	24203	24356	154	*
Scaffold6895	107	156	50	*	Scaffold285	361865	361914	50	*
Scaffold6895	101	154	54	*	Scaffold34	834204	834257	54	*
Scaffold6895	96	147	52	*	Scaffold421	157626	157677	52	*
Scaffold6895	78	151	74	*	Scaffold54	1169691	1169764	74	*
Scaffold6895	93	158	66	*	Scaffold615	155642	155707	66	*
Scaffold6895	114	164	51	*	Scaffold632	70976	71026	51	*
Scaffold6895	86	157	72	*	Scaffold652	210172	210243	72	*
Scaffold6895	105	156	52	*	Scaffold74	736050	736101	52	*
Scaffold6895	95	155	61	*	Scaffold790	130593	130653	61	*
Scaffold6898	38200	38253	54	*	Scaffold1624	1211	1264	54	*
Scaffold6899	41964	42015	52	*	Scaffold208	555680	555731	52	*
Scaffold6899	40234	40291	58	*	Scaffold26	401440	401497	58	*
Scaffold6899	28487	28548	62	*	Scaffold26	395309	395370	62	*
Scaffold6899	28599	28648	50	*	Scaffold26	395422	395470	49	*
Scaffold6899	42042	42106	65	*	Scaffold266	402309	402373	65	*
Scaffold6899	19978	20027	50	*	Scaffold28574	530	579	50	*
Scaffold6899	28599	28648	50	*	Scaffold29	80371	80419	49	*
Scaffold6899	28487	28548	62	*	Scaffold29	80258	80319	62	*
Scaffold6899	40234	40291	58	*	Scaffold29	86668	86725	58	*
Scaffold69	15718	15770	53	*	Scaffold125	279766	279818	53	*
Scaffold69	15618	15674	57	*	Scaffold125	279862	279918	57	*
Scaffold69	59008	59124	117	*	Scaffold125	236667	236783	117	*
Scaffold69	36342	36399	58	*	Scaffold125	246759	246815	57	*
Scaffold69	32800	32853	54	*	Scaffold125	250575	250628	54	*
Scaffold69	31912	31967	56	*	Scaffold125	251304	251359	56	*
Scaffold69	18977	19051	75	*	Scaffold1527	43670	43744	75	*
Scaffold69	16645	16702	58	*	Scaffold5191	7810	7867	58	*
Scaffold690	63561	63622	62	*	Scaffold265	347904	347965	62	*
Scaffold690	33143	33193	51	*	Scaffold885	261090	261140	51	*
Scaffold6901	49308	49362	55	*	Scaffold1079	245022	245076	55	*
Scaffold6901	49340	49389	50	*	Scaffold1507	40432	40481	50	*
Scaffold6901	49340	49389	50	*	Scaffold2475	31535	31584	50	*
Scaffold6901	49378	49435	58	*	Scaffold3767	8899	8956	58	*
Scaffold6901	49354	49406	53	*	Scaffold828	30686	30738	53	*
Scaffold6901	49330	49382	53	*	Scaffold854	267435	267487	53	*
Scaffold6902	55580	55638	59	*	Scaffold1134	64999	65056	58	*
Scaffold6902	6550	6636	87	*	Scaffold1134	30678	30764	87	*
Scaffold6902	6550	6636	87	*	Scaffold1627	171852	171938	87	*
Scaffold6902	55580	55638	59	*	Scaffold167	768261	768318	58	*
Scaffold6903	88124	88176	53	*	Scaffold145	643271	643323	53	*
Scaffold6903	88477	88532	56	*	Scaffold145	643268	643323	56	*
Scaffold6903	86107	86158	52	*	Scaffold489	304833	304884	52	*
Scaffold6903	75390	75440	51	*	Scaffold489	315626	315676	51	*
Scaffold69081	360	476	117	*	Scaffold16986	685	801	117	*
Scaffold69186	352	404	53	*	Scaffold6708	100	152	53	*
Scaffold6919	67278	67331	54	*	Scaffold745	360231	360284	54	*
Scaffold6920	32224	32276	53	*	Scaffold72	127570	127622	53	*
Scaffold69233	371	433	63	*	Scaffold646	114713	114775	63	*
Scaffold6925	28419	28476	58	*	Scaffold1689	106898	106955	58	*
Scaffold6928	25889	25938	50	*	Scaffold470	293606	293655	50	*
Scaffold6928	25319	25561	243	*	Scaffold470	293360	293602	243	*
Scaffold6928	25566	25614	49	*	Scaffold470	293607	293655	49	*
Scaffold6928	25689	25840	152	*	Scaffold470	293453	293604	152	*
Scaffold6929	564	623	60	*	Scaffold527	313639	313698	60	*
Scaffold6929	32038	32161	124	*	Scaffold527	347635	347758	124	*
Scaffold693	43897	43961	65	*	Scaffold1046	102338	102402	65	*
Scaffold693	43901	44027	127	*	Scaffold1407	62119	62244	126	*
Scaffold693	43947	44023	77	*	Scaffold14843	4	80	77	*
Scaffold693	35196	35273	78	*	Scaffold200	26529	26606	78	*
Scaffold693	43912	43961	50	*	Scaffold2430	57264	57313	50	*
Scaffold693	43926	43990	65	*	Scaffold3974	17728	17792	65	*
Scaffold693	43927	43993	67	*	Scaffold527	297934	298000	67	*
Scaffold693	43917	44025	109	*	Scaffold590	332971	333079	109	*
Scaffold693	43905	44007	103	*	Scaffold7075	580	682	103	*
Scaffold693	35165	35257	93	*	Scaffold7864	19238	19330	93	*
Scaffold6933	43476	43532	57	*	Scaffold1002	36212	36268	57	*
Scaffold6933	56624	56699	76	*	Scaffold1002	49579	49654	76	*
Scaffold6933	59623	59680	58	*	Scaffold1002	50861	50917	57	*
Scaffold6933	27855	27904	50	*	Scaffold10610	817	866	50	*
Scaffold6933	76789	76865	77	*	Scaffold3128	7725	7801	77	*
Scaffold6933	60778	60835	58	*	Scaffold3128	182	238	57	*
Scaffold6933	77092	77140	49	*	Scaffold3128	8025	8073	49	*
Scaffold6941	7605	7667	63	*	Scaffold3404	58512	58574	63	*
Scaffold6941	7339	7397	59	*	Scaffold3404	58238	58296	59	*
Scaffold6941	4254	4328	75	*	Scaffold3404	56239	56313	75	*
Scaffold6941	28451	28502	52	*	Scaffold6086	7401	7452	52	*
Scaffold6948	15368	15422	55	*	Scaffold1264	167602	167656	55	*
Scaffold6948	4302	4355	54	*	Scaffold1505	66771	66824	54	*
Scaffold6948	25209	25270	62	*	Scaffold1794	46284	46345	62	*
Scaffold6948	507	560	54	*	Scaffold23	222855	222908	54	*
Scaffold6948	15335	15408	74	*	Scaffold322	326971	327044	74	*
Scaffold6948	4327	4376	50	*	Scaffold37	449107	449156	50	*
Scaffold6948	489	570	82	*	Scaffold5191	8473	8554	82	*
Scaffold6953	10285	10334	50	*	Scaffold1677	68420	68469	50	*
Scaffold6953	39967	40022	56	*	Scaffold477	136798	136853	56	*
Scaffold6953	57219	57269	51	*	Scaffold490	34494	34544	51	*
Scaffold6953	38709	38795	87	*	Scaffold490	18280	18366	87	*
Scaffold6953	38630	38695	66	*	Scaffold490	18201	18266	66	*
Scaffold6953	10285	10334	50	*	Scaffold490	4956	5005	50	*
Scaffold6953	10285	10334	50	*	Scaffold490	818	867	50	*
Scaffold6953	35713	35771	59	*	Scaffold490	15159	15217	59	*
Scaffold69546	259	316	58	*	Scaffold453	225775	225832	58	*
Scaffold6956	18802	18854	53	*	Scaffold46	223070	223122	53	*
Scaffold6959	5239	5288	50	*	Scaffold392	277019	277068	50	*
Scaffold69629	149	219	71	*	Scaffold1866	9841	9911	71	*
Scaffold6969	25113	25174	62	*	Scaffold16	333623	333684	62	*
Scaffold6971	229	296	68	*	Scaffold1716	49138	49205	68	*
Scaffold6971	29396	29445	50	*	Scaffold1716	30858	30906	49	*
Scaffold6971	29396	29445	50	*	Scaffold302	435286	435334	49	*
Scaffold6971	229	296	68	*	Scaffold302	452901	452968	68	*
Scaffold6974	6987	7144	158	*	Scaffold2454	78936	79093	158	*
Scaffold6974	17017	17072	56	*	Scaffold254	625305	625360	56	*
Scaffold6974	17294	17343	50	*	Scaffold254	625592	625641	50	*
Scaffold69742	280	340	61	*	Scaffold13	853656	853716	61	*
Scaffold69750	399	475	77	*	Scaffold636	557869	557945	77	*
Scaffold6977	57126	57186	61	*	Scaffold1321	35573	35633	61	*
Scaffold6977	57142	57206	65	*	Scaffold397	323252	323316	65	*
Scaffold6979	19058	19111	54	*	Scaffold411	298872	298925	54	*
Scaffold698	53953	54065	113	*	Scaffold2483	186522	186634	113	*
Scaffold698	138947	139003	57	*	Scaffold2483	111944	112000	57	*
Scaffold698	137007	137099	93	*	Scaffold2483	113523	113615	93	*
Scaffold698	135494	135587	94	*	Scaffold2483	114662	114754	93	*
Scaffold698	135592	135682	91	*	Scaffold2483	114567	114657	91	*
Scaffold698	74960	75011	52	*	Scaffold2483	167845	167896	52	*
Scaffold698	132788	132841	54	*	Scaffold2483	118241	118294	54	*
Scaffold698	123968	124019	52	*	Scaffold2483	126728	126779	52	*
Scaffold698	54088	54141	54	*	Scaffold2483	186447	186500	54	*
Scaffold698	49789	49843	55	*	Scaffold2483	191621	191675	55	*
Scaffold698	76843	76896	54	*	Scaffold2483	166461	166514	54	*
Scaffold698	52659	52714	56	*	Scaffold2483	187933	187988	56	*
Scaffold698	67817	67883	67	*	Scaffold2483	172009	172075	67	*
Scaffold698	54148	54257	110	*	Scaffold2483	186331	186440	110	*
Scaffold698	67891	67944	54	*	Scaffold2483	171949	172002	54	*
Scaffold698	70499	70580	82	*	Scaffold2483	170401	170482	82	*
Scaffold698	128760	128817	58	*	Scaffold2483	122129	122186	58	*
Scaffold6980	24427	24486	60	*	Scaffold2123	45485	45544	60	*
Scaffold6981	52710	52766	57	*	Scaffold2738	4392	4448	57	*
Scaffold6981	60714	60767	54	*	Scaffold468	459335	459388	54	*
Scaffold6981	22628	22679	52	*	Scaffold468	484016	484067	52	*
Scaffold6981	81158	81235	78	*	Scaffold468	440542	440619	78	*
Scaffold6981	31474	31604	131	*	Scaffold468	479384	479514	131	*
Scaffold6981	20557	20629	73	*	Scaffold468	486115	486187	73	*
Scaffold6981	38355	38449	95	*	Scaffold468	472743	472837	95	*
Scaffold6981	40093	40171	79	*	Scaffold468	470297	470375	79	*
Scaffold6981	77383	77469	87	*	Scaffold468	444608	444694	87	*
Scaffold6981	98731	98781	51	*	Scaffold468	423921	423971	51	*
Scaffold6981	76300	76367	68	*	Scaffold468	445487	445554	68	*
Scaffold6981	97747	97844	98	*	Scaffold468	424827	424924	98	*
Scaffold6981	60944	61026	83	*	Scaffold468	459088	459170	83	*
Scaffold6981	20981	21030	50	*	Scaffold468	485704	485752	49	*
Scaffold6981	73507	73583	77	*	Scaffold468	447813	447889	77	*
Scaffold6981	70912	70982	71	*	Scaffold468	449333	449403	71	*
Scaffold6981	70166	70227	62	*	Scaffold468	450124	450185	62	*
Scaffold6981	90010	90081	72	*	Scaffold468	431077	431148	72	*
Scaffold6981	55029	55081	53	*	Scaffold468	463596	463648	53	*
Scaffold6981	98216	98274	59	*	Scaffold468	424412	424470	59	*
Scaffold6981	70590	70700	111	*	Scaffold468	449614	449724	111	*
Scaffold6981	60875	60930	56	*	Scaffold468	459181	459236	56	*
Scaffold6981	68281	68349	69	*	Scaffold468	452531	452599	69	*
Scaffold6981	94589	94675	87	*	Scaffold468	428275	428361	87	*
Scaffold6981	12562	12612	51	*	Scaffold468	492683	492733	51	*
Scaffold6981	22129	22212	84	*	Scaffold468	484494	484577	84	*
Scaffold6983	26071	26122	52	*	Scaffold43	398915	398966	52	*
Scaffold6983	26202	26255	54	*	Scaffold43	398782	398835	54	*
Scaffold69831	173	235	63	*	Scaffold212	625847	625909	63	*
Scaffold6986	28465	28517	53	*	Scaffold100	542501	542553	53	*
Scaffold6987	30072	30156	85	*	Scaffold1030	463379	463463	85	*
Scaffold6987	29913	29967	55	*	Scaffold1030	449274	449328	55	*
Scaffold6987	33989	34042	54	*	Scaffold1030	460356	460409	54	*
Scaffold6987	33989	34043	55	*	Scaffold1030	443075	443129	55	*
Scaffold6987	35064	35114	51	*	Scaffold1030	441733	441783	51	*
Scaffold6987	35064	35114	51	*	Scaffold1030	459537	459587	51	*
Scaffold6987	30072	30156	85	*	Scaffold1030	449086	449170	85	*
Scaffold6987	29913	29967	55	*	Scaffold1030	463568	463622	55	*
Scaffold6987	13550	13615	66	*	Scaffold2193	26740	26805	66	*
Scaffold6987	13467	13546	80	*	Scaffold2193	26809	26888	80	*
Scaffold699	140494	140559	66	*	Scaffold1109	119075	119141	67	*
Scaffold699	140372	140435	64	*	Scaffold1109	119190	119253	64	*
Scaffold699	140591	140693	103	*	Scaffold1109	118941	119043	103	*
Scaffold699	140415	140468	54	*	Scaffold1215	73426	73480	55	*
Scaffold699	140322	140431	110	*	Scaffold1248	102430	102539	110	*
Scaffold699	93273	93348	76	*	Scaffold1276	299216	299291	76	*
Scaffold699	140676	140738	63	*	Scaffold1402	78001	78063	63	*
Scaffold699	140316	140365	50	*	Scaffold1402	78388	78437	50	*
Scaffold699	140627	140693	67	*	Scaffold1527	43751	43817	67	*
Scaffold699	140493	140544	52	*	Scaffold1527	43615	43666	52	*
Scaffold699	140493	140557	65	*	Scaffold1539	95440	95505	66	*
Scaffold699	140363	140414	52	*	Scaffold1693	38582	38633	52	*
Scaffold699	140494	140553	60	*	Scaffold1693	38446	38505	60	*
Scaffold699	140664	140715	52	*	Scaffold1693	38288	38339	52	*
Scaffold699	140495	140550	56	*	Scaffold1842	57998	58053	56	*
Scaffold699	140605	140705	101	*	Scaffold1842	58106	58206	101	*
Scaffold699	140356	140430	75	*	Scaffold189	614783	614858	76	*
Scaffold699	140413	140471	59	*	Scaffold190	644351	644410	60	*
Scaffold699	140630	140687	58	*	Scaffold2	1554771	1554828	58	*
