first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold619	12716	12786	71	*	Scaffold113	1039202	1039272	71	*
Scaffold619	12488	12552	65	*	Scaffold113	603180	603244	65	*
Scaffold619	12679	12729	51	*	Scaffold1133	45188	45238	51	*
Scaffold619	12715	12778	64	*	Scaffold114	131452	131515	64	*
Scaffold619	12713	12791	79	*	Scaffold1142	281354	281432	79	*
Scaffold619	12745	12801	57	*	Scaffold115	286986	287042	57	*
Scaffold619	12705	12776	72	*	Scaffold1165	117802	117873	72	*
Scaffold619	12713	12787	75	*	Scaffold1165	212367	212441	75	*
Scaffold619	12724	12792	69	*	Scaffold118	143359	143427	69	*
Scaffold619	12730	12785	56	*	Scaffold1208	74406	74461	56	*
Scaffold619	12670	12788	119	*	Scaffold1287	41491	41609	119	*
Scaffold619	12479	12595	117	*	Scaffold131	512248	512363	116	*
Scaffold619	12732	12791	60	*	Scaffold131	934377	934436	60	*
Scaffold619	12737	12786	50	*	Scaffold132	634777	634826	50	*
Scaffold619	12721	12787	67	*	Scaffold1339	213312	213378	67	*
Scaffold619	12491	12576	86	*	Scaffold1350	127851	127935	85	*
Scaffold619	12735	12801	67	*	Scaffold1370	23764	23830	67	*
Scaffold619	12673	12789	117	*	Scaffold1382	23650	23766	117	*
Scaffold619	12716	12791	76	*	Scaffold1396	74547	74622	76	*
Scaffold619	12475	12547	73	*	Scaffold14	1075999	1076070	72	*
Scaffold619	12701	12789	89	*	Scaffold1434	108707	108795	89	*
Scaffold619	12731	12791	61	*	Scaffold1459	31636	31696	61	*
Scaffold619	12494	12582	89	*	Scaffold1488	90199	90287	89	*
Scaffold619	12703	12774	72	*	Scaffold1490	49278	49349	72	*
Scaffold619	12524	12601	78	*	Scaffold150	220419	220496	78	*
Scaffold619	12609	12778	170	*	Scaffold150	220504	220673	170	*
Scaffold619	12707	12784	78	*	Scaffold1503	19534	19611	78	*
Scaffold619	12475	12547	73	*	Scaffold1512	164979	165050	72	*
Scaffold619	12715	12786	72	*	Scaffold1524	180019	180090	72	*
Scaffold619	12669	12787	119	*	Scaffold1545	138263	138381	119	*
Scaffold619	12724	12782	59	*	Scaffold15716	3538	3596	59	*
Scaffold619	12725	12791	67	*	Scaffold162	559262	559328	67	*
Scaffold619	12673	12764	92	*	Scaffold1636	219777	219868	92	*
Scaffold619	12699	12775	77	*	Scaffold169	583783	583859	77	*
Scaffold619	12739	12801	63	*	Scaffold17	864878	864940	63	*
Scaffold619	12735	12795	61	*	Scaffold170	15364	15424	61	*
Scaffold619	12715	12801	87	*	Scaffold1726	50520	50606	87	*
Scaffold619	109195	109244	50	*	Scaffold173	106396	106445	50	*
Scaffold619	15881	15944	64	*	Scaffold1749	105953	106016	64	*
Scaffold619	12705	12754	50	*	Scaffold1759	224145	224194	50	*
Scaffold619	12739	12801	63	*	Scaffold1764	185481	185543	63	*
Scaffold619	12715	12787	73	*	Scaffold177	656667	656739	73	*
Scaffold619	12736	12788	53	*	Scaffold1779	53207	53259	53	*
Scaffold619	12707	12784	78	*	Scaffold179	514149	514226	78	*
Scaffold619	12492	12599	108	*	Scaffold186	14849	14956	108	*
Scaffold619	12520	12582	63	*	Scaffold187	971731	971793	63	*
Scaffold619	12693	12795	103	*	Scaffold1878	33282	33384	103	*
Scaffold619	12746	12801	56	*	Scaffold188	503133	503188	56	*
Scaffold619	12543	12592	50	*	Scaffold1882	8162	8211	50	*
Scaffold619	12695	12789	95	*	Scaffold190	233925	234019	95	*
Scaffold619	12493	12578	86	*	Scaffold1957	260231	260316	86	*
Scaffold619	71223	71309	87	*	Scaffold198	95781	95867	87	*
Scaffold619	12702	12755	54	*	Scaffold1985	264835	264888	54	*
Scaffold619	12709	12787	79	*	Scaffold20	477423	477501	79	*
Scaffold619	12729	12784	56	*	Scaffold201	200024	200079	56	*
Scaffold619	12708	12785	78	*	Scaffold2104	120109	120186	78	*
Scaffold619	12695	12751	57	*	Scaffold214	112386	112442	57	*
Scaffold619	12727	12797	71	*	Scaffold214	243130	243200	71	*
Scaffold619	12609	12740	132	*	Scaffold2153	21409	21540	132	*
Scaffold619	12479	12559	81	*	Scaffold227	42225	42304	80	*
Scaffold619	12713	12786	74	*	Scaffold230	166861	166934	74	*
Scaffold619	12701	12754	54	*	Scaffold2307	171756	171808	53	*
Scaffold619	12718	12797	80	*	Scaffold2335	111597	111676	80	*
Scaffold619	12705	12790	86	*	Scaffold239	146842	146927	86	*
Scaffold619	12714	12768	55	*	Scaffold25	1168886	1168940	55	*
Scaffold619	12720	12784	65	*	Scaffold26	1009042	1009106	65	*
Scaffold619	12622	12789	168	*	Scaffold2634	24203	24370	168	*
Scaffold619	12698	12789	92	*	Scaffold2637	18023	18114	92	*
Scaffold619	12722	12788	67	*	Scaffold269	444595	444661	67	*
Scaffold619	12733	12791	59	*	Scaffold277	93800	93858	59	*
Scaffold619	12717	12783	67	*	Scaffold2923	64114	64180	67	*
Scaffold619	12711	12785	75	*	Scaffold299	96003	96077	75	*
Scaffold619	12646	12787	142	*	Scaffold3	747273	747414	142	*
Scaffold619	12579	12644	66	*	Scaffold3	747416	747481	66	*
Scaffold619	12709	12777	69	*	Scaffold303	158931	158999	69	*
Scaffold619	12683	12786	104	*	Scaffold306	516788	516891	104	*
Scaffold619	12722	12796	75	*	Scaffold306	488555	488629	75	*
Scaffold619	12734	12789	56	*	Scaffold31203	102	157	56	*
Scaffold619	12691	12779	89	*	Scaffold3204	24476	24564	89	*
Scaffold619	12693	12773	81	*	Scaffold3206	22178	22258	81	*
Scaffold619	12674	12773	100	*	Scaffold3211	27124	27223	100	*
Scaffold619	12734	12791	58	*	Scaffold3227	74685	74742	58	*
Scaffold619	12714	12793	80	*	Scaffold326	542056	542135	80	*
Scaffold619	12629	12712	84	*	Scaffold3302	25671	25754	84	*
Scaffold619	12738	12791	54	*	Scaffold3367	11466	11519	54	*
Scaffold619	12677	12732	56	*	Scaffold3367	11405	11460	56	*
Scaffold619	12479	12566	88	*	Scaffold358	55848	55934	87	*
Scaffold619	12719	12792	74	*	Scaffold369	335189	335262	74	*
Scaffold619	12710	12791	82	*	Scaffold384	245023	245104	82	*
Scaffold619	12493	12543	51	*	Scaffold3942	10877	10927	51	*
Scaffold619	12726	12795	70	*	Scaffold396	197577	197646	70	*
Scaffold619	12726	12787	62	*	Scaffold4075	3593	3654	62	*
Scaffold619	15870	15936	67	*	Scaffold409	203405	203471	67	*
Scaffold619	12717	12784	68	*	Scaffold41	105902	105969	68	*
Scaffold619	12735	12786	52	*	Scaffold41	547035	547086	52	*
Scaffold619	12596	12648	53	*	Scaffold412	452307	452359	53	*
Scaffold619	12729	12782	54	*	Scaffold4150	21515	21568	54	*
Scaffold619	12521	12584	64	*	Scaffold4150	26030	26093	64	*
Scaffold619	12728	12791	64	*	Scaffold418	138396	138459	64	*
Scaffold619	12725	12779	55	*	Scaffold425	283140	283194	55	*
Scaffold619	12705	12801	97	*	Scaffold429	108305	108400	96	*
Scaffold619	12748	12801	54	*	Scaffold429	19254	19307	54	*
Scaffold619	12718	12771	54	*	Scaffold44	338160	338213	54	*
Scaffold619	12716	12791	76	*	Scaffold44	609157	609232	76	*
Scaffold619	12522	12586	65	*	Scaffold451	597561	597625	65	*
Scaffold619	12525	12574	50	*	Scaffold475	268235	268284	50	*
Scaffold619	12703	12763	61	*	Scaffold482	417902	417962	61	*
Scaffold619	12729	12791	63	*	Scaffold501	544545	544607	63	*
Scaffold619	12525	12607	83	*	Scaffold5036	1596	1678	83	*
Scaffold619	12733	12788	56	*	Scaffold505	153012	153067	56	*
Scaffold619	12735	12786	52	*	Scaffold513	68956	69007	52	*
Scaffold619	12755	12804	50	*	Scaffold52	489401	489450	50	*
Scaffold619	12720	12787	68	*	Scaffold521	464393	464460	68	*
Scaffold619	12495	12556	62	*	Scaffold53	609751	609812	62	*
Scaffold619	12495	12556	62	*	Scaffold53	599365	599426	62	*
Scaffold619	12709	12788	80	*	Scaffold530	179282	179361	80	*
Scaffold619	12512	12581	70	*	Scaffold539	144513	144582	70	*
Scaffold619	12515	12584	70	*	Scaffold547	342080	342149	70	*
Scaffold619	12728	12800	73	*	Scaffold561	309520	309592	73	*
Scaffold619	12723	12788	66	*	Scaffold579	474226	474291	66	*
Scaffold619	12691	12741	51	*	Scaffold58	38715	38765	51	*
Scaffold619	12730	12793	64	*	Scaffold583	262826	262889	64	*
Scaffold619	12502	12551	50	*	Scaffold585	221483	221532	50	*
Scaffold619	12596	12648	53	*	Scaffold590	258851	258903	53	*
Scaffold619	12495	12579	85	*	Scaffold627	145336	145420	85	*
Scaffold619	12702	12788	87	*	Scaffold629	175618	175704	87	*
Scaffold619	12692	12784	93	*	Scaffold63	181959	182051	93	*
Scaffold619	12717	12771	55	*	Scaffold63	341419	341473	55	*
Scaffold619	12683	12735	53	*	Scaffold630	591816	591868	53	*
Scaffold619	12651	12702	52	*	Scaffold6343	3623	3674	52	*
Scaffold619	12735	12787	53	*	Scaffold6343	3707	3759	53	*
Scaffold619	12675	12739	65	*	Scaffold636	600160	600224	65	*
Scaffold619	12718	12773	56	*	Scaffold6383	1183	1238	56	*
Scaffold619	12474	12557	84	*	Scaffold659	11647	11729	83	*
Scaffold619	12524	12695	172	*	Scaffold670	217035	217206	172	*
Scaffold619	12501	12576	76	*	Scaffold670	310126	310201	76	*
Scaffold619	12638	12715	78	*	Scaffold687	125527	125604	78	*
Scaffold619	12672	12733	62	*	Scaffold688	48943	49004	62	*
Scaffold619	12700	12791	92	*	Scaffold7	540047	540138	92	*
Scaffold619	12737	12801	65	*	Scaffold71	305419	305483	65	*
Scaffold619	12705	12764	60	*	Scaffold712	95877	95936	60	*
Scaffold619	12633	12782	150	*	Scaffold72	1107309	1107458	150	*
Scaffold619	12669	12784	116	*	Scaffold724	86770	86885	116	*
Scaffold619	12690	12787	98	*	Scaffold728	196531	196628	98	*
Scaffold619	12717	12797	81	*	Scaffold779	68935	69015	81	*
Scaffold619	12725	12787	63	*	Scaffold78	587645	587707	63	*
Scaffold619	12690	12787	98	*	Scaffold788	175404	175501	98	*
Scaffold619	12687	12788	102	*	Scaffold790	147430	147531	102	*
Scaffold619	12479	12546	68	*	Scaffold8	1584530	1584595	66	*
Scaffold619	12733	12801	69	*	Scaffold8170	1525	1593	69	*
Scaffold619	12697	12763	67	*	Scaffold832	6685	6751	67	*
Scaffold619	12524	12612	89	*	Scaffold84	262871	262959	89	*
Scaffold619	12736	12790	55	*	Scaffold856	176704	176758	55	*
Scaffold619	12525	12583	59	*	Scaffold865	125059	125117	59	*
Scaffold619	12502	12561	60	*	Scaffold880	232906	232965	60	*
Scaffold619	12491	12554	64	*	Scaffold9	994099	994162	64	*
Scaffold619	12494	12571	78	*	Scaffold90	1173095	1173172	78	*
Scaffold619	12726	12792	67	*	Scaffold915	253686	253752	67	*
Scaffold619	12479	12543	65	*	Scaffold938	104376	104439	64	*
Scaffold619	12727	12794	68	*	Scaffold95	632115	632182	68	*
Scaffold619	12726	12793	68	*	Scaffold957	268850	268917	68	*
Scaffold619	12692	12791	100	*	Scaffold96	561006	561105	100	*
Scaffold619	12677	12777	101	*	Scaffold97	262152	262252	101	*
Scaffold619	12735	12787	53	*	Scaffold982	199552	199604	53	*
Scaffold619	12720	12787	68	*	Scaffold988	31022	31089	68	*
Scaffold619	12481	12546	66	*	Scaffold996	220109	220173	65	*
Scaffold6190	45669	45725	57	*	Scaffold2662	15474	15530	57	*
Scaffold6190	11671	11736	66	*	Scaffold2662	42748	42813	66	*
Scaffold6191	21036	21089	54	*	Scaffold1364	210645	210698	54	*
Scaffold6191	18926	18976	51	*	Scaffold1364	209416	209466	51	*
Scaffold6191	42363	42421	59	*	Scaffold1364	231873	231931	59	*
Scaffold6191	38513	38570	58	*	Scaffold1364	228906	228963	58	*
Scaffold6191	10638	10709	72	*	Scaffold1364	204112	204183	72	*
Scaffold6192	38738	38808	71	*	Scaffold6656	2221	2291	71	*
Scaffold6197	2253	2354	102	*	Scaffold231	441500	441601	102	*
Scaffold6197	31199	31267	69	*	Scaffold231	373801	373869	69	*
Scaffold6197	62214	62306	93	*	Scaffold231	369907	369999	93	*
Scaffold6197	58829	58891	63	*	Scaffold231	353278	353340	63	*
Scaffold6197	20859	20912	54	*	Scaffold231	388854	388907	54	*
Scaffold6197	899	995	97	*	Scaffold231	441500	441596	97	*
Scaffold6197	17382	17443	62	*	Scaffold231	392100	392161	62	*
Scaffold6199	34770	34821	52	*	Scaffold1782	98577	98628	52	*
Scaffold6199	49007	49084	78	*	Scaffold1782	89295	89373	79	*
Scaffold6199	9393	9447	55	*	Scaffold1782	118644	118698	55	*
Scaffold6199	10492	10541	50	*	Scaffold1782	118649	118698	50	*
Scaffold6199	49011	49084	74	*	Scaffold1782	91727	91801	75	*
Scaffold61993	225	295	71	*	Scaffold10	1872298	1872368	71	*
Scaffold61993	122	175	54	*	Scaffold10	1872412	1872464	53	*
Scaffold620	35880	35964	85	*	Scaffold126	435098	435182	85	*
Scaffold620	7406	7472	67	*	Scaffold464	693551	693617	67	*
Scaffold620	31872	31930	59	*	Scaffold881	206656	206714	59	*
Scaffold620	35351	35444	94	*	Scaffold881	200669	200762	94	*
Scaffold620	2145	2214	70	*	Scaffold881	237587	237656	70	*
Scaffold620	30400	30483	84	*	Scaffold881	208238	208320	83	*
Scaffold620	17355	17414	60	*	Scaffold881	221577	221637	61	*
Scaffold620	6682	6765	84	*	Scaffold881	235370	235453	84	*
Scaffold620	21125	21184	60	*	Scaffold881	216206	216265	60	*
Scaffold620	17231	17296	66	*	Scaffold881	221695	221760	66	*
Scaffold620	49064	49154	91	*	Scaffold881	187248	187338	91	*
Scaffold620	9064	9133	70	*	Scaffold881	232938	233006	69	*
Scaffold6200	4923	4973	51	*	Scaffold365	282256	282304	49	*
Scaffold6200	4527	4583	57	*	Scaffold365	282373	282429	57	*
Scaffold6201	15915	15977	63	*	Scaffold2	624273	624335	63	*
Scaffold62019	171	238	68	*	Scaffold30995	520	587	68	*
Scaffold6202	40046	40103	58	*	Scaffold6144	2404	2461	58	*
Scaffold6202	40039	40098	60	*	Scaffold824	171539	171598	60	*
Scaffold6203	23322	23374	53	*	Scaffold785	211187	211239	53	*
Scaffold6204	14590	14655	66	*	Scaffold1029	370249	370314	66	*
Scaffold6204	36753	36806	54	*	Scaffold1029	394889	394942	54	*
Scaffold6204	32328	32426	99	*	Scaffold1029	389901	389999	99	*
Scaffold6204	32504	32592	89	*	Scaffold1029	390077	390164	88	*
Scaffold6204	41610	41674	65	*	Scaffold1029	399113	399177	65	*
Scaffold6204	13612	13677	66	*	Scaffold1029	370249	370314	66	*
Scaffold6204	7792	7870	79	*	Scaffold1029	365519	365597	79	*
Scaffold6204	41745	41822	78	*	Scaffold1029	399239	399316	78	*
Scaffold6204	64838	64888	51	*	Scaffold1130	170250	170300	51	*
Scaffold62041	439	488	50	*	Scaffold49	384487	384536	50	*
Scaffold6205	56425	56476	52	*	Scaffold57	395611	395662	52	*
Scaffold6205	72054	72106	53	*	Scaffold57	408706	408758	53	*
Scaffold6205	39821	39897	77	*	Scaffold57	378880	378956	77	*
Scaffold6205	37316	37365	50	*	Scaffold57	376529	376578	50	*
Scaffold6205	41016	41066	51	*	Scaffold57	380085	380134	50	*
Scaffold6205	51979	52064	86	*	Scaffold57	390588	390673	86	*
Scaffold6205	68769	68824	56	*	Scaffold57	406089	406144	56	*
Scaffold6205	37178	37233	56	*	Scaffold57	376393	376448	56	*
Scaffold6205	62968	63022	55	*	Scaffold57	400215	400269	55	*
Scaffold6205	52919	52993	75	*	Scaffold57	391562	391636	75	*
Scaffold6205	52617	52713	97	*	Scaffold57	391232	391328	97	*
Scaffold6205	56265	56392	128	*	Scaffold57	395451	395578	128	*
Scaffold6205	42880	42935	56	*	Scaffold57	381977	382032	56	*
Scaffold6205	37462	37513	52	*	Scaffold57	376676	376727	52	*
Scaffold6205	69862	69981	120	*	Scaffold57	406639	406758	120	*
Scaffold6205	54958	55022	65	*	Scaffold57	394048	394112	65	*
Scaffold621	109515	109579	65	*	Scaffold102	280007	280070	64	*
Scaffold621	114436	114505	70	*	Scaffold102	275535	275604	70	*
Scaffold621	29552	29603	52	*	Scaffold102	358959	359010	52	*
Scaffold621	12147	12211	65	*	Scaffold102	384043	384107	65	*
Scaffold621	41890	41971	82	*	Scaffold102	335592	335673	82	*
Scaffold621	39535	39594	60	*	Scaffold102	339136	339195	60	*
Scaffold621	105930	105995	66	*	Scaffold102	283381	283446	66	*
Scaffold621	25864	25914	51	*	Scaffold102	373140	373190	51	*
Scaffold621	110501	110550	50	*	Scaffold102	279464	279513	50	*
Scaffold621	75352	75404	53	*	Scaffold102	304035	304087	53	*
Scaffold621	39650	39721	72	*	Scaffold102	339010	339081	72	*
Scaffold621	105694	105766	73	*	Scaffold102	283603	283675	73	*
Scaffold621	109354	109404	51	*	Scaffold102	280183	280233	51	*
Scaffold621	6600	6668	69	*	Scaffold102	390774	390842	69	*
Scaffold621	74550	74606	57	*	Scaffold102	304599	304655	57	*
Scaffold621	70843	70912	70	*	Scaffold102	306162	306231	70	*
Scaffold621	9804	9873	70	*	Scaffold517	345951	346021	71	*
Scaffold6212	19863	19927	65	*	Scaffold1479	28005	28069	65	*
Scaffold6212	33661	33716	56	*	Scaffold2	624170	624227	58	*
Scaffold6212	43843	43901	59	*	Scaffold388	82120	82178	59	*
Scaffold6213	14568	14619	52	*	Scaffold273	530222	530273	52	*
Scaffold6213	13955	14007	53	*	Scaffold273	528389	528441	53	*
Scaffold6213	16271	16322	52	*	Scaffold273	532365	532416	52	*
Scaffold6215	8252	8370	119	*	Scaffold1256	276698	276816	119	*
Scaffold6215	17822	17944	123	*	Scaffold1256	268238	268360	123	*
Scaffold6215	9077	9131	55	*	Scaffold1256	275956	276010	55	*
Scaffold6215	8989	9059	71	*	Scaffold1256	276024	276094	71	*
Scaffold6215	15196	15256	61	*	Scaffold1256	271431	271491	61	*
Scaffold6215	45556	45614	59	*	Scaffold1256	235018	235076	59	*
Scaffold6215	8599	8712	114	*	Scaffold1256	276367	276479	113	*
Scaffold6215	21364	21413	50	*	Scaffold1256	255859	255908	50	*
Scaffold6215	21364	21413	50	*	Scaffold1256	262078	262127	50	*
Scaffold6215	8165	8229	65	*	Scaffold1256	276839	276903	65	*
Scaffold6215	45556	45614	59	*	Scaffold1288	227859	227917	59	*
Scaffold6218	35941	36023	83	*	Scaffold285	286736	286818	83	*
Scaffold6218	30934	30983	50	*	Scaffold285	294563	294612	50	*
Scaffold6218	35853	35907	55	*	Scaffold285	286852	286906	55	*
Scaffold62181	92	150	59	*	Scaffold3523	39356	39414	59	*
Scaffold6219	41066	41125	60	*	Scaffold619	104167	104226	60	*
Scaffold62198	137	228	92	*	Scaffold636	50933	51024	92	*
Scaffold622	29753	29801	49	*	Scaffold305	291950	291998	49	*
Scaffold6220	43399	43482	84	*	Scaffold65	711906	711988	83	*
Scaffold6220	6293	6348	56	*	Scaffold65	683419	683474	56	*
Scaffold6220	44053	44105	53	*	Scaffold65	712753	712805	53	*
Scaffold6220	35083	35133	51	*	Scaffold65	705644	705694	51	*
Scaffold6220	3296	3378	83	*	Scaffold65	681065	681147	83	*
Scaffold6220	13220	13271	52	*	Scaffold65	690849	690900	52	*
Scaffold6222	31496	31555	60	*	Scaffold1083	198362	198421	60	*
Scaffold6223	6854	6905	52	*	Scaffold232	260326	260377	52	*
Scaffold6223	30210	30263	54	*	Scaffold232	239193	239246	54	*
Scaffold62245	157	209	53	*	Scaffold52	599189	599241	53	*
Scaffold6226	36307	36380	74	*	Scaffold1369	208	281	74	*
Scaffold62295	260	328	69	*	Scaffold2849	45792	45860	69	*
Scaffold62295	260	328	69	*	Scaffold4800	7001	7069	69	*
Scaffold623	3717	3772	56	*	Scaffold2135	140879	140934	56	*
Scaffold623	2937	3003	67	*	Scaffold2135	142089	142155	67	*
Scaffold623	2105	2178	74	*	Scaffold2135	142951	143024	74	*
Scaffold623	7791	7840	50	*	Scaffold2135	138194	138243	50	*
Scaffold623	7791	7840	50	*	Scaffold3044	8764	8813	50	*
Scaffold6230	29776	29845	70	*	Scaffold280	697075	697144	70	*
Scaffold6231	2873	2971	99	*	Scaffold222	145813	145911	99	*
Scaffold6231	7266	7320	55	*	Scaffold222	149479	149533	55	*
Scaffold6231	4169	4266	98	*	Scaffold222	146560	146657	98	*
Scaffold6231	7480	7543	64	*	Scaffold222	149677	149740	64	*
Scaffold6231	4930	4980	51	*	Scaffold222	147630	147680	51	*
Scaffold62341	38	93	56	*	Scaffold1643	20143	20198	56	*
Scaffold62352	158	239	82	*	Scaffold46	670182	670263	82	*
Scaffold624	87236	87304	69	*	Scaffold7590	1415	1483	69	*
Scaffold6241	3829	3897	69	*	Scaffold238	577012	577080	69	*
Scaffold6242	10249	10309	61	*	Scaffold1140	114703	114763	61	*
Scaffold6242	43994	44046	53	*	Scaffold196	382690	382742	53	*
Scaffold6242	10230	10476	247	*	Scaffold198	603579	603825	247	*
Scaffold6242	45499	45578	80	*	Scaffold376	76200	76279	80	*
Scaffold6242	46325	46373	49	*	Scaffold376	77155	77204	50	*
Scaffold6242	22072	22139	68	*	Scaffold376	50765	50832	68	*
Scaffold6242	23013	23079	67	*	Scaffold376	52362	52428	67	*
Scaffold6242	41948	41997	50	*	Scaffold376	73349	73398	50	*
Scaffold6242	29612	29672	61	*	Scaffold376	53049	53109	61	*
Scaffold6242	22226	22280	55	*	Scaffold376	50951	51005	55	*
Scaffold6242	33338	33468	131	*	Scaffold376	56145	56275	131	*
Scaffold6242	29547	29611	65	*	Scaffold376	52982	53046	65	*
Scaffold6243	24653	24701	49	*	Scaffold2	1383598	1383647	50	*
Scaffold6243	26229	26283	55	*	Scaffold414	345462	345517	56	*
Scaffold6245	13932	13997	66	*	Scaffold1445	157121	157186	66	*
Scaffold6245	7704	7766	63	*	Scaffold558	389832	389896	65	*
Scaffold6246	34666	34731	66	*	Scaffold395	191553	191618	66	*
Scaffold6246	34189	34259	71	*	Scaffold395	185906	185976	71	*
Scaffold6246	34189	34259	71	*	Scaffold395	191013	191083	71	*
Scaffold6246	34666	34731	66	*	Scaffold395	186448	186513	66	*
Scaffold6248	35607	35657	51	*	Scaffold33	938362	938412	51	*
Scaffold625	89178	89240	63	*	Scaffold13029	638	700	63	*
Scaffold625	97583	97766	184	*	Scaffold1379	78275	78458	184	*
Scaffold625	91705	91759	55	*	Scaffold1379	80875	80929	55	*
Scaffold625	105416	105473	58	*	Scaffold1379	73615	73670	56	*
Scaffold625	85664	85770	107	*	Scaffold1379	86494	86600	107	*
Scaffold625	72596	72649	54	*	Scaffold1379	95254	95307	54	*
Scaffold625	106366	106444	79	*	Scaffold1379	72852	72930	79	*
Scaffold625	129338	129388	51	*	Scaffold1379	56002	56052	51	*
Scaffold625	69019	69072	54	*	Scaffold1379	96458	96510	53	*
Scaffold625	59139	59233	95	*	Scaffold1379	106250	106343	94	*
Scaffold625	23926	23997	72	*	Scaffold1379	128896	128967	72	*
Scaffold625	62036	62099	64	*	Scaffold1379	103690	103752	63	*
Scaffold625	91455	91505	51	*	Scaffold1379	81078	81128	51	*
Scaffold625	40208	40271	64	*	Scaffold1379	117784	117847	64	*
Scaffold625	27666	27766	101	*	Scaffold1379	126818	126918	101	*
Scaffold625	132765	132969	205	*	Scaffold1379	52165	52369	205	*
Scaffold625	129565	129636	72	*	Scaffold1379	55752	55823	72	*
Scaffold625	111469	111525	57	*	Scaffold1379	67884	67940	57	*
Scaffold625	52834	52888	55	*	Scaffold1379	110072	110126	55	*
Scaffold625	38849	38929	81	*	Scaffold1379	119359	119439	81	*
Scaffold625	89013	89163	151	*	Scaffold1379	83013	83163	151	*
Scaffold625	59236	59301	66	*	Scaffold1379	106182	106247	66	*
Scaffold625	129768	129829	62	*	Scaffold1379	55537	55598	62	*
Scaffold625	107285	107336	52	*	Scaffold1379	71571	71622	52	*
Scaffold625	40351	40400	50	*	Scaffold1379	117665	117714	50	*
Scaffold625	71871	71924	54	*	Scaffold1379	95254	95307	54	*
Scaffold625	63751	63804	54	*	Scaffold1379	102591	102644	54	*
Scaffold625	106237	106314	78	*	Scaffold1379	72980	73057	78	*
Scaffold625	94897	94951	55	*	Scaffold1379	80875	80929	55	*
Scaffold625	104106	104189	84	*	Scaffold1379	74641	74724	84	*
Scaffold625	107467	107516	50	*	Scaffold1379	71363	71412	50	*
Scaffold625	85788	85845	58	*	Scaffold1379	86425	86482	58	*
Scaffold625	89178	89240	63	*	Scaffold1379	82936	82998	63	*
Scaffold625	91113	91171	59	*	Scaffold1379	81424	81482	59	*
Scaffold625	94212	94395	184	*	Scaffold1379	78275	78458	184	*
Scaffold625	27594	27663	70	*	Scaffold1379	126921	126990	70	*
Scaffold625	20662	20731	70	*	Scaffold1379	131862	131931	70	*
Scaffold625	23577	23661	85	*	Scaffold1379	129231	129316	86	*
Scaffold625	61788	61880	93	*	Scaffold1379	103910	104002	93	*
Scaffold625	107176	107275	100	*	Scaffold1379	71632	71731	100	*
Scaffold625	78673	78761	89	*	Scaffold1379	91277	91366	90	*
Scaffold625	30154	30211	58	*	Scaffold1379	125479	125536	58	*
Scaffold625	79971	80020	50	*	Scaffold1379	89822	89871	50	*
Scaffold625	90904	90983	80	*	Scaffold1379	81605	81684	80	*
Scaffold625	19738	19800	63	*	Scaffold1379	132690	132752	63	*
Scaffold625	129189	129297	109	*	Scaffold1379	56086	56193	108	*
Scaffold625	20900	20949	50	*	Scaffold1379	131631	131680	50	*
Scaffold625	27490	27591	102	*	Scaffold1379	126993	127094	102	*
Scaffold625	9609	9674	66	*	Scaffold26366	5560	5624	65	*
Scaffold625	9930	9980	51	*	Scaffold26366	5887	5937	51	*
Scaffold625	8424	8489	66	*	Scaffold26366	5560	5624	65	*
Scaffold625	8746	8796	51	*	Scaffold26366	5887	5937	51	*
Scaffold6251	443	540	98	*	Scaffold688	11394	11491	98	*
Scaffold6253	17181	17269	89	*	Scaffold1157	12171	12260	90	*
Scaffold6253	2543	2612	70	*	Scaffold1474	66561	66630	70	*
Scaffold6254	58821	58870	50	*	Scaffold25	406958	407007	50	*
Scaffold62591	1715	1764	50	*	Scaffold167	866849	866898	50	*
Scaffold62591	305	357	53	*	Scaffold2090	84317	84369	53	*
Scaffold62591	1314	1369	56	*	Scaffold8324	25800	25855	56	*
Scaffold626	95830	95904	75	*	Scaffold132	611861	611935	75	*
Scaffold626	103490	103543	54	*	Scaffold132	632233	632286	54	*
Scaffold626	28256	28305	50	*	Scaffold132	538527	538576	50	*
Scaffold626	119416	119527	112	*	Scaffold132	650973	651084	112	*
Scaffold626	40249	40302	54	*	Scaffold132	562652	562705	54	*
Scaffold626	93400	93565	166	*	Scaffold132	601979	602143	165	*
Scaffold626	33380	33429	50	*	Scaffold132	543645	543694	50	*
Scaffold626	58054	58112	59	*	Scaffold132	573610	573668	59	*
Scaffold626	40249	40302	54	*	Scaffold132	557709	557762	54	*
Scaffold626	117636	117699	64	*	Scaffold132	647460	647523	64	*
Scaffold626	36812	36900	89	*	Scaffold132	554689	554777	89	*
Scaffold626	49064	49135	72	*	Scaffold1763	124228	124299	72	*
Scaffold626	13392	13444	53	*	Scaffold962	16161	16213	53	*
Scaffold6261	48717	48775	59	*	Scaffold477	223041	223099	59	*
Scaffold6261	48661	48715	55	*	Scaffold477	222985	223039	55	*
Scaffold6263	29014	29078	65	*	Scaffold1604	17407	17471	65	*
Scaffold6263	24359	24414	56	*	Scaffold1604	19784	19839	56	*
Scaffold6263	39798	39875	78	*	Scaffold899	180621	180698	78	*
Scaffold6264	5912	6006	95	*	Scaffold82	176193	176287	95	*
Scaffold6264	5907	5985	79	*	Scaffold82	184179	184257	79	*
